n.node_id,n.longitude,n.latitude,elementid(n)
7744170479,20.6502447,-103.4440598,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14101
1660048825,20.6502599,-103.359942,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8922
1355985385,20.6502604,-103.3807368,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1971
1355985366,20.6502625,-103.3806065,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1962
1940997347,20.6502631,-103.4475583,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11534
7714845775,20.6502643,-103.3663099,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13875
1355985298,20.6502667,-103.3788631,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1936
1354936455,20.6502687,-103.3727915,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1698
8338345590,20.650274,-103.4202583,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14512
1383885055,20.6502743,-103.4182433,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4817
1792168267,20.6502789,-103.4181601,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10031
1439977766,20.6502803,-103.4201801,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6128
1940997348,20.650281,-103.4479629,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11535
1940997349,20.6502821,-103.4484658,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11536
1616354580,20.650284,-103.4426498,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7744
1348745079,20.650288,-103.3627887,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1527
1399232742,20.6502923,-103.3575294,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5340
1349323914,20.6502983,-103.3543171,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1542
1421619090,20.6503024,-103.3675175,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5725
1940997350,20.650319,-103.4489701,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11537
1653526239,20.650325,-103.4031983,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8425
7724607095,20.6503255,-103.3978077,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13954
1450265583,20.6503317,-103.4263359,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6343
1399232952,20.6503365,-103.3560909,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5371
1349323910,20.6503398,-103.354427,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1539
1450265584,20.65034,-103.4265083,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6344
8338345589,20.6503451,-103.4202283,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14511
1940997351,20.6503557,-103.4494708,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11538
2882807992,20.6503722,-103.4032791,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11959
6573181977,20.6503746,-103.4270523,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13415
1363197211,20.6503798,-103.3924879,4:8f62eafb-529f-4b3e-90b9-a12853359b86:2855
1685279393,20.6503852,-103.4182648,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9457
1685279395,20.6503904,-103.41818,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9458
1374007503,20.6503929,-103.4160792,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4408
6573181979,20.6503941,-103.4273581,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13416
1354936465,20.6503988,-103.3690416,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1705
1659375523,20.65041,-103.3992655,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8802
6573181981,20.6504115,-103.4276319,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13417
1348326952,20.650415,-103.3644714,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1464
1363197218,20.650416,-103.3903592,4:8f62eafb-529f-4b3e-90b9-a12853359b86:2860
1616354486,20.6504189,-103.4296738,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7714
2882807993,20.650423,-103.403366,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11960
1344091830,20.6504382,-103.3666297,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1263
1617243963,20.6504483,-103.4282107,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7825
1616354665,20.6504513,-103.4433279,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7774
1653526010,20.6504539,-103.4034188,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8413
7616524231,20.6504555,-103.4248519,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13647
1854619359,20.6504579,-103.3702556,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10526
1659375529,20.650459,-103.3991807,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8806
1355985295,20.6504638,-103.3788615,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1934
1355985382,20.6504651,-103.3779264,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1969
7721739360,20.6504653,-103.4273287,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13932
1355985328,20.6504704,-103.3781558,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1946
7721739359,20.6504908,-103.4275956,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13931
1374007451,20.6504982,-103.4141441,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4406
1355985317,20.6505011,-103.3751811,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1942
1659375527,20.6505097,-103.3993303,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8805
1399232765,20.6505105,-103.3548779,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5343
1617243912,20.650515,-103.431289,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7801
1439977760,20.6505171,-103.4160921,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6127
1854641936,20.6505182,-103.3732473,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10536
1363202996,20.6505211,-103.3955354,4:8f62eafb-529f-4b3e-90b9-a12853359b86:2914
1348363336,20.650525,-103.359827,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1484
1617243917,20.6505262,-103.4315112,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7805
1616354499,20.6505349,-103.4296338,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7718
1643806187,20.6505389,-103.366818,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8202
8784914455,20.6505539,-103.4444118,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14906
1659375484,20.6505578,-103.3992471,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8793
1659375488,20.6505721,-103.398985,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8795
1348723503,20.6505726,-103.3607766,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1498
1374007310,20.6505729,-103.4324663,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4395
7714850380,20.650576,-103.366518,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13876
1469254962,20.6505807,-103.4325958,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7177
1383628859,20.6505818,-103.371355,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4797
1617266515,20.6505882,-103.4305923,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7842
1670630676,20.6506019,-103.4234906,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9194
1348745067,20.650603,-103.3636261,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1518
1659375520,20.6506126,-103.3989153,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8800
1439977802,20.6506131,-103.4141514,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6131
1940884098,20.6506135,-103.4122021,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11404
1659375521,20.650616,-103.3993993,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8801
1940884101,20.6506218,-103.4120938,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11405
1617243923,20.650627,-103.4312912,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7809
1363124889,20.6506304,-103.3924733,4:8f62eafb-529f-4b3e-90b9-a12853359b86:2850
7771026632,20.6506311,-103.4376955,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14190
1670630679,20.6506315,-103.4239557,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9195
1617243940,20.6506367,-103.4315154,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7817
1616354472,20.6506382,-103.4426335,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7708
7771026631,20.6506393,-103.4378082,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14189
1344091816,20.6506408,-103.3670037,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1250
1354936432,20.6506486,-103.3694965,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1683
1616354515,20.6506581,-103.433884,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7724
8794138211,20.6506622,-103.4319213,4:8f62eafb-529f-4b3e-90b9-a12853359b86:15100
1659375501,20.6506631,-103.3993179,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8798
1659375499,20.6506725,-103.3990482,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8797
8794138206,20.6506736,-103.4320896,4:8f62eafb-529f-4b3e-90b9-a12853359b86:15098
6395506278,20.6506807,-103.3903612,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12958
1670630683,20.6506842,-103.4247752,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9196
1616354560,20.6506869,-103.4343633,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7738
7714931186,20.6506924,-103.3666982,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13877
1374007300,20.6506964,-103.4324657,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4393
1363202974,20.6506973,-103.3952354,4:8f62eafb-529f-4b3e-90b9-a12853359b86:2903
1363063237,20.6506981,-103.3877393,4:8f62eafb-529f-4b3e-90b9-a12853359b86:2786
1354883138,20.6506996,-103.3682377,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1649
1854619365,20.6507008,-103.3706987,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10527
1439977786,20.650704,-103.4325952,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6129
1659375534,20.6507138,-103.3989773,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8807
1616354587,20.6507173,-103.434869,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7748
1354936514,20.6507207,-103.3736227,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1734
8313888545,20.6507335,-103.4413194,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14365
1940884106,20.6507339,-103.4122103,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11406
1940884110,20.6507405,-103.4121043,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11407
8788254946,20.6507434,-103.4310597,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14934
1616354477,20.6507454,-103.4353365,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7712
1374016355,20.6507467,-103.4081734,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4424
1374016358,20.6507533,-103.4080592,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4425
1399232877,20.6507593,-103.3587616,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5359
1355985344,20.6507612,-103.3756375,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1951
1387615672,20.6507629,-103.4224486,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5044
8794138205,20.6507698,-103.432083,4:8f62eafb-529f-4b3e-90b9-a12853359b86:15097
1616354504,20.6507747,-103.4358231,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7721
1940884115,20.6507747,-103.4099456,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11408
1659375478,20.6507797,-103.3991158,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8792
1854619366,20.6507805,-103.367248,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10528
1940884116,20.6507806,-103.4098421,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11409
6395506279,20.6507811,-103.3903814,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12959
1399232834,20.6507927,-103.3573129,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5353
6573181976,20.6508012,-103.4268916,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13414
7734649790,20.6508028,-103.3985877,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14008
1616354431,20.6508046,-103.4363199,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7693
1616354622,20.6508129,-103.436459,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7757
1659375495,20.6508215,-103.3990433,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8796
1363063271,20.6508287,-103.3878597,4:8f62eafb-529f-4b3e-90b9-a12853359b86:2798
8313888546,20.6508322,-103.4417534,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14366
1355985404,20.6508331,-103.3856647,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1979
1354936410,20.6508421,-103.3718235,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1664
1616354552,20.6508459,-103.4434916,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7736
1348745053,20.6508496,-103.3642816,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1508
1363063267,20.6508716,-103.3887103,4:8f62eafb-529f-4b3e-90b9-a12853359b86:2795
1348745063,20.6508716,-103.361578,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1516
1363063258,20.6508721,-103.3888632,4:8f62eafb-529f-4b3e-90b9-a12853359b86:2792
1363063219,20.6508771,-103.3881793,4:8f62eafb-529f-4b3e-90b9-a12853359b86:2781
1617266543,20.6508777,-103.4294934,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7853
1374007340,20.6508796,-103.40833,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4400
1399232915,20.6508797,-103.3558531,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5366
1362242377,20.6508812,-103.3847466,4:8f62eafb-529f-4b3e-90b9-a12853359b86:2712
1940884130,20.6508858,-103.4099485,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11410
1616354700,20.6508861,-103.4376759,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7785
1685343775,20.6508861,-103.4202772,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9504
1616354463,20.650893,-103.437791,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7702
1940884133,20.6508947,-103.4098462,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11411
1374007323,20.6509001,-103.4079219,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4396
1910772245,20.6509022,-103.3966135,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10741
1355987212,20.6509042,-103.3739509,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1981
1854619369,20.650912,-103.3699762,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10529
1617266537,20.6509217,-103.4304568,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7851
6137632809,20.6509323,-103.4363141,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12766
1362242361,20.6509328,-103.3834244,4:8f62eafb-529f-4b3e-90b9-a12853359b86:2706
6137632808,20.6509392,-103.4364522,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12765
1640060017,20.6509438,-103.3711346,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8136
1940884135,20.6509447,-103.4043959,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11412
1616354531,20.6509525,-103.4421843,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7730
8794138207,20.6509681,-103.4316055,4:8f62eafb-529f-4b3e-90b9-a12853359b86:15099
6542858133,20.6509693,-103.3868167,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13291
1357238238,20.6509716,-103.3824929,4:8f62eafb-529f-4b3e-90b9-a12853359b86:2296
1854619385,20.6509749,-103.3684365,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10530
1940884138,20.6509794,-103.4063346,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11413
1363202983,20.650982,-103.3953705,4:8f62eafb-529f-4b3e-90b9-a12853359b86:2907
1613822560,20.6509869,-103.4393534,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7478
1685279396,20.6509918,-103.4183481,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9459
1940884141,20.6509931,-103.4083323,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11414
8771334377,20.6509945,-103.3935716,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14840
8771334379,20.650995,-103.393999,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14841
1355985354,20.6510018,-103.3760844,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1955
1616354474,20.6510034,-103.4396287,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7709
1374007389,20.6510067,-103.4079299,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4404
3022414401,20.6510083,-103.3872382,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12135
7734649789,20.6510091,-103.3984697,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14007
1616354493,20.6510265,-103.4400116,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7716
1344091825,20.6510316,-103.3676994,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1258
8794138201,20.6510321,-103.4320065,4:8f62eafb-529f-4b3e-90b9-a12853359b86:15095
1355985400,20.651037,-103.3807569,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1976
1355985375,20.6510394,-103.3806054,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1965
1355985307,20.6510399,-103.3781666,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1939
1355985294,20.65104,-103.3799109,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1933
1355985300,20.6510405,-103.3793726,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1937
1357238200,20.6510409,-103.3788569,4:8f62eafb-529f-4b3e-90b9-a12853359b86:2289
8794138203,20.6510421,-103.4323271,4:8f62eafb-529f-4b3e-90b9-a12853359b86:15096
1374007489,20.6510447,-103.4052274,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4407
1616354654,20.6510505,-103.4404376,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7768
1940884143,20.6510519,-103.404325,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11415
4721300886,20.6510532,-103.43093,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12496
1616354673,20.6510564,-103.4405415,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7777
4721302790,20.6510568,-103.4312511,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12498
1616354635,20.6510586,-103.4426152,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7762
1388139789,20.6510589,-103.3770918,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5149
4721300885,20.6510608,-103.4314931,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12495
1355985357,20.6510649,-103.3767511,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1958
1940884146,20.651086,-103.4063417,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11416
1207849764,20.651091,-103.4029961,4:8f62eafb-529f-4b3e-90b9-a12853359b86:676
1616354647,20.6510911,-103.4408765,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7766
1354936500,20.6510976,-103.372287,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1729
1348745080,20.6510996,-103.3649713,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1528
1617266528,20.6511083,-103.4319499,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7847
1617243980,20.651109,-103.426188,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7827
1613822649,20.6511096,-103.4393467,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7525
1374016292,20.6511339,-103.4080879,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4412
1374007511,20.651135,-103.4081632,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4409
1363063249,20.6511475,-103.3881484,4:8f62eafb-529f-4b3e-90b9-a12853359b86:2791
1374007519,20.6511506,-103.4051811,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4410
1854619388,20.6511576,-103.3704235,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10531
8788254945,20.6511676,-103.427074,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14933
1363124842,20.6511726,-103.3903834,4:8f62eafb-529f-4b3e-90b9-a12853359b86:2844
1616354466,20.6511743,-103.440434,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7703
1616354468,20.6511807,-103.4405378,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7704
1354883175,20.651195,-103.3691537,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1655
1348745061,20.6512048,-103.3624091,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1514
5963121219,20.6512068,-103.4264497,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12723
1355985292,20.6512091,-103.3744999,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1932
1660048801,20.6512229,-103.359533,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8912
1670630695,20.651227,-103.4236424,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9197
1685279398,20.6512322,-103.4182989,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9460
1363063234,20.6512335,-103.3887043,4:8f62eafb-529f-4b3e-90b9-a12853359b86:2785
1617266553,20.6512387,-103.4308527,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7860
1349323912,20.6512462,-103.3540286,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1540
3022414403,20.6512478,-103.3888771,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12136
1399232791,20.6512543,-103.3585489,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5347
1354936466,20.6512552,-103.37654,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1706
1193382872,20.6512621,-103.422394,4:8f62eafb-529f-4b3e-90b9-a12853359b86:624
1616354548,20.6513201,-103.4436706,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7734
8313888544,20.6513201,-103.4412955,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14364
8813613085,20.6513218,-103.3597963,4:8f62eafb-529f-4b3e-90b9-a12853359b86:15143
1786882069,20.6513411,-103.3556511,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9918
1915505832,20.6513414,-103.4462322,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10952
1399232751,20.6513423,-103.3570752,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5342
1387801369,20.6513432,-103.4161541,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5121
1854641937,20.6513482,-103.3727417,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10537
1616354675,20.6513559,-103.4421707,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7778
3025061088,20.6513609,-103.3686441,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12148
1931354428,20.6513712,-103.4202988,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11159
6542863247,20.651395,-103.3863145,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13294
1383628858,20.6513967,-103.3708589,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4796
1383993119,20.6513979,-103.3936281,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4850
1617266562,20.6513992,-103.430254,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7862
8813613092,20.6513999,-103.3600044,4:8f62eafb-529f-4b3e-90b9-a12853359b86:15144
1854619396,20.6514137,-103.3695582,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10532
1383993106,20.6514148,-103.3934473,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4849
1362242374,20.6514148,-103.385688,4:8f62eafb-529f-4b3e-90b9-a12853359b86:2711
1383938430,20.6514151,-103.3658155,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4821
1617243947,20.6514188,-103.4269645,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7819
1344091794,20.6514227,-103.3684022,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1234
1399232912,20.6514254,-103.3544823,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5365
1940997360,20.6514494,-103.4467815,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11539
1355985371,20.6514563,-103.3749412,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1964
1387801358,20.6514566,-103.4142036,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5112
1685279399,20.6514693,-103.4184137,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9461
1362242353,20.6514891,-103.386323,4:8f62eafb-529f-4b3e-90b9-a12853359b86:2701
2883920452,20.6515015,-103.3903859,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11980
1348745058,20.6515172,-103.3632189,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1512
1344864492,20.6515194,-103.3660464,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1280
4721024688,20.6515224,-103.4244522,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12478
1348723504,20.6515328,-103.3603582,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1499
1940997362,20.6515446,-103.4472653,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11540
1362242319,20.6515513,-103.3856942,4:8f62eafb-529f-4b3e-90b9-a12853359b86:2681
1363109359,20.651556,-103.3864943,4:8f62eafb-529f-4b3e-90b9-a12853359b86:2828
1616354661,20.6515576,-103.4395442,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7772
3025058263,20.6515587,-103.3698264,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12147
1387599561,20.6515599,-103.4122693,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5038
1617266544,20.6515826,-103.4306413,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7854
8313888543,20.6515834,-103.4414511,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14363
3022414405,20.6515863,-103.402676,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12137
1387599545,20.6515877,-103.4121592,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5034
1640060125,20.6515984,-103.3674735,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8174
4721300887,20.6516002,-103.4314587,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12497
1659375485,20.6516157,-103.3997743,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8794
1616354626,20.6516181,-103.4405423,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7759
1363109076,20.6516278,-103.3871715,4:8f62eafb-529f-4b3e-90b9-a12853359b86:2815
8771373661,20.6516415,-103.3927184,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14843
1354936422,20.6516505,-103.371321,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1676
1363203005,20.6516614,-103.397109,4:8f62eafb-529f-4b3e-90b9-a12853359b86:2916
1940997363,20.6516647,-103.447852,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11541
7794923930,20.6516762,-103.384656,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14254
945573220,20.6516848,-103.3733435,4:8f62eafb-529f-4b3e-90b9-a12853359b86:504
1616354461,20.6516875,-103.4435635,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7701
1659375524,20.6517012,-103.3997065,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8803
1670630713,20.6517023,-103.4233962,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9198
